file_size,file_entropy,mime_mismatch,filename_length,filename_complexity,special_char_count,is_hidden,is_executable_ext,is_script_ext,is_macro_ext,is_archive_ext,has_double_extension,is_dangerous_extension,suspicious_string_count,suspicious_url_count,suspicious_cmd_count,powershell_indicator,javascript_indicator,vba_macro_indicator,obfuscation_score,encoded_content_indicator,eval_indicator,nested_archive_depth,archive_has_executable,archive_has_script,compression_ratio,non_ascii_ratio,magic_entropy,magic_is_pe,extension_category,label
1524354,5.9356,0,16,0.125,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0.08,0,0,0,0,0,1.0,0.2323,3.828,0,media,CLEAN
1044,7.7337,0,14,0.2143,3,0,0,1,0,0,0,1,4,3,2,1,0,0,0.6,1,0,0,0,0,3.31,0.6762,5.8496,0,script,MALICIOUS
152593,3.078,0,35,0.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.13,0,0,0,0,0,1.0,0.0988,3.0658,0,document,CLEAN
6272,5.2628,0,33,0.0303,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.13,0,0,0,0,0,1.0,0.1771,4.2412,0,document,CLEAN
5045,4.1136,0,17,0.1765,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,1.0,0.2052,2.5273,0,document,CLEAN
10368,6.5337,0,29,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.05,0,0,0,0,0,1.0,0.1237,3.7014,0,document,CLEAN
4629,5.3261,0,21,0.1905,4,0,0,1,0,0,0,1,3,0,1,0,1,0,0.59,0,1,0,0,0,3.24,0.4209,5.5714,0,script,SUSPICIOUS
33874,4.2455,0,31,0.0323,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0.05,0,0,0,0,0,1.94,0.2109,4.1708,0,archive,CLEAN
255368,4.1084,0,34,0.0882,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,1.0,0.1573,4.8514,0,document,CLEAN
2848944,4.7965,0,8,0.25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,1.0,0.3489,4.2148,0,document,CLEAN
509127,4.8952,0,21,0.0952,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0.14,0,0,0,0,0,2.25,0.1612,2.9187,0,archive,CLEAN
48058,5.0424,0,11,0.2727,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0.01,0,0,0,0,0,1.0,0.3427,2.7233,0,document,CLEAN
3022,4.5672,1,42,0.0476,2,0,0,1,0,0,0,1,4,3,2,0,0,0,0.3,1,1,0,0,0,3.09,0.4045,4.2844,0,script,SUSPICIOUS
22199,4.2958,0,11,0.1818,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0.08,0,0,0,0,0,1.0,0.1425,2.6616,0,document,CLEAN
1179208,6.7338,0,32,0.0312,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,1.0,0.2024,4.4583,0,document,CLEAN
100961,6.8,0,35,0.0857,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0.08,0,0,0,0,0,1.24,0.1653,3.5525,0,archive,CLEAN
8719,5.4689,0,11,0.0909,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.05,0,0,0,0,0,1.0,0.0862,3.0749,0,image,CLEAN
226852,5.7422,0,9,0.1111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,1.0,0.1864,4.4024,0,document,CLEAN
667483,6.0726,0,8,0.125,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0.07,0,0,0,0,0,1.0,0.1448,4.209,0,document,CLEAN
252156,5.1636,0,30,0.0667,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,1.0,0.1389,3.1282,0,document,CLEAN
5251,7.2283,0,19,0.4737,9,1,1,0,0,0,0,1,5,7,6,1,0,1,0.55,1,1,0,0,0,4.37,0.6098,4.6717,1,executable,MALICIOUS
156660,5.4381,0,8,0.375,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0.05,0,0,0,0,0,1.0,0.1629,2.7429,0,document,CLEAN
1334161,4.3861,0,21,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,1.0,0.2321,3.9786,0,document,CLEAN
8381,7.1514,0,51,0.1765,9,0,1,0,0,0,0,1,12,5,3,1,0,1,0.67,1,0,0,0,0,3.98,0.6563,5.4762,1,executable,MALICIOUS
279374,6.8695,1,45,0.0889,4,0,0,1,0,0,0,1,6,6,4,0,1,0,0.75,1,0,0,0,0,2.73,0.6726,4.7662,1,archive,MALICIOUS
300295,5.1119,0,27,0.1111,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0.11,0,0,0,0,0,1.0,0.1932,2.6839,0,document,CLEAN
522886,6.5185,0,17,0.1765,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0.15,0,0,0,0,0,1.0,0.2438,3.2611,0,document,CLEAN
70473,5.7294,0,21,0.0476,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.04,0,0,0,0,0,1.0,0.2621,4.1597,0,media,CLEAN
86145,6.1838,0,30,0.1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0.06,0,0,0,0,0,1.0,0.2739,2.5613,0,document,CLEAN
23035,6.4635,0,22,0.0909,2,0,0,0,0,0,0,1,7,7,1,1,1,0,0.94,1,1,0,0,0,2.84,0.7502,6.0443,0,archive,MALICIOUS
11776,4.2396,0,21,0.1429,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0.08,0,0,0,0,0,1.0,0.2474,2.9296,0,media,CLEAN
128,6.6594,0,26,0.1154,3,0,0,1,0,0,0,1,2,3,2,0,0,0,0.34,1,0,0,0,0,3.09,0.4788,5.8367,0,script,SUSPICIOUS
3524,7.1847,0,44,0.1136,5,0,0,1,0,0,0,1,4,3,1,0,1,0,0.53,1,0,0,0,0,1.82,0.4251,5.128,0,script,SUSPICIOUS
1268513,2.561,0,35,0.0571,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,1.0,0.3008,2.8902,0,document,CLEAN
4659,5.1229,0,22,0.0455,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0.14,0,0,0,0,0,1.19,0.2564,4.457,0,archive,CLEAN
356069,3.1052,0,21,0.0952,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1,0,0,0,0,0,1.0,0.1748,3.2409,0,document,CLEAN
7607,4.56,0,29,0.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.14,0,0,0,0,0,1.0,0.2791,4.7114,0,media,CLEAN
16591,4.7422,0,12,0.1667,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0.14,0,0,0,0,0,1.0,0.2807,3.253,0,image,CLEAN
68880,5.4686,0,25,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,1.0,0.2319,2.1338,0,document,CLEAN
42790,6.0815,0,28,0.1071,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,1.0,0.3401,2.0924,0,media,CLEAN
5654,7.4388,1,25,0.28,7,0,1,0,0,0,1,1,12,3,5,0,0,1,0.62,1,1,0,0,0,2.38,0.6682,6.4956,1,executable,MALICIOUS
69110,5.9706,0,16,0.1875,3,0,0,0,0,1,0,0,0,2,0,0,0,0,0.01,0,0,0,0,0,1.37,0.3069,3.0518,0,archive,CLEAN
722120,5.8683,0,10,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,2.33,0.1428,2.7422,0,archive,CLEAN
42476,4.1171,0,25,0.04,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.11,0,0,0,0,0,1.0,0.1464,2.9742,0,document,CLEAN
11017,5.1567,0,26,0.1154,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0.03,0,0,0,0,0,1.0,0.0888,3.0,0,media,CLEAN
16497,5.8376,0,28,0.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.05,0,0,0,0,0,1.0,0.0921,2.9573,0,document,CLEAN
1054,5.3938,0,26,0.2308,6,0,0,1,0,0,0,1,1,2,1,1,1,0,0.55,1,1,0,0,0,1.24,0.1876,5.9354,0,script,SUSPICIOUS
36579,4.8476,0,14,0.2143,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,1.0,0.0713,2.0474,0,document,CLEAN
336853,6.462,0,22,0.0909,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,1.0,0.3122,4.5567,0,document,CLEAN
6249,5.3331,0,41,0.0488,2,0,0,0,1,0,0,0,2,3,1,0,0,1,0.46,1,1,0,0,0,1.67,0.1725,4.1088,0,document,SUSPICIOUS
4440,5.0801,0,11,0.0909,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0.13,0,0,0,0,0,1.0,0.2284,2.5717,0,document,CLEAN
4719,4.3759,0,17,0.1765,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,1.0,0.2687,3.0983,0,document,CLEAN
376462,4.6156,0,10,0.3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0.02,0,0,0,0,0,1.0,0.1454,2.3047,0,document,CLEAN
530598,4.4108,0,29,0.069,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0.03,0,0,0,0,0,1.0,0.3271,2.934,0,document,CLEAN
34870,4.5678,0,20,0.15,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1,0,0,0,0,0,1.0,0.0554,2.293,0,document,CLEAN
11248,6.2554,0,19,0.2105,4,0,0,0,1,0,0,0,3,3,2,0,0,1,0.22,0,0,0,0,0,1.99,0.423,4.1095,0,document,SUSPICIOUS
30036,5.5193,0,22,0.0909,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,1.0,0.1655,2.6373,0,image,CLEAN
48844,4.9829,0,31,0.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.01,0,0,0,0,0,1.0,0.0693,2.6089,0,image,CLEAN
1277,4.8132,0,11,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.01,0,0,0,0,0,1.0,0.282,4.392,0,image,CLEAN
5925,6.0278,0,27,0.0741,2,0,0,0,0,1,0,1,8,7,1,1,0,0,0.69,1,1,0,1,0,4.29,0.6968,5.8243,1,archive,MALICIOUS
1153150,4.7582,0,29,0.1034,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0.12,0,0,0,0,0,1.0,0.3301,4.4822,0,document,CLEAN
1761953,5.6027,0,12,0.0833,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,1.71,0.2424,3.0584,0,archive,CLEAN
1799758,5.652,0,12,0.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.11,0,0,0,0,0,1.0,0.2364,3.4301,0,document,CLEAN
806929,6.2296,0,32,0.0312,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.11,0,0,0,0,0,1.0,0.1414,4.0843,0,document,CLEAN
66245,3.5031,0,30,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,1.0,0.1801,2.807,0,media,CLEAN
416605,3.3453,0,29,0.069,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0.04,0,0,0,0,0,1.0,0.0643,2.2296,0,document,CLEAN
45245,6.6023,1,47,0.1489,7,0,0,1,0,0,0,1,15,4,4,1,0,0,0.81,1,1,0,0,0,3.74,0.5212,6.3709,0,archive,MALICIOUS
12796,4.5548,0,37,0.0541,2,0,0,1,0,0,0,1,1,3,0,0,1,0,0.47,0,1,0,0,0,3.38,0.3343,4.6583,0,script,SUSPICIOUS
65149,3.4423,0,34,0.0588,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0.01,0,0,0,0,0,1.0,0.0854,3.765,0,document,CLEAN
954,5.9055,0,41,0.0976,4,0,0,1,0,0,0,1,1,2,0,1,0,0,0.51,0,1,0,0,0,1.22,0.4006,3.0258,0,script,SUSPICIOUS
5727,6.8456,1,23,0.2174,5,0,0,1,0,0,0,1,3,5,2,0,1,1,0.76,1,0,0,0,0,3.57,0.8323,6.924,0,script,MALICIOUS
106665,5.4182,0,15,0.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.09,0,0,0,0,0,1.0,0.3408,2.0596,0,document,CLEAN
74561,4.3065,0,26,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1,0,0,0,0,0,1.0,0.2823,3.8028,0,media,CLEAN
7551,3.9827,0,15,0.1333,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0.04,0,0,0,0,0,1.0,0.1547,3.2517,0,document,CLEAN
384046,4.9795,0,9,0.2222,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0.14,0,0,0,0,0,1.0,0.0816,3.6607,0,document,CLEAN
297981,5.1379,0,34,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,1.0,0.3386,4.6889,0,document,CLEAN
677,6.8339,0,36,0.0278,1,0,0,1,0,0,0,1,4,0,2,1,0,0,0.46,0,1,0,0,0,2.02,0.4343,3.3118,0,script,SUSPICIOUS
1491002,3.8998,0,23,0.0435,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0.07,0,0,0,0,0,1.0,0.3316,2.1722,0,document,CLEAN
21895,7.2194,0,20,0.15,3,0,0,0,1,0,0,0,4,2,0,0,0,1,0.32,1,0,0,0,0,2.46,0.1695,4.9663,0,document,SUSPICIOUS
18832,5.7514,0,23,0.087,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,1.0,0.3076,4.7146,0,document,CLEAN
8182,4.6903,0,17,0.0588,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.04,0,0,0,0,0,1.0,0.3201,3.8939,0,image,CLEAN
8038,6.0716,0,41,0.0244,1,1,0,0,1,0,0,0,1,2,0,0,0,1,0.53,0,1,0,0,0,2.22,0.4345,4.3572,0,document,SUSPICIOUS
13211,4.7627,0,11,0.2727,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0.05,0,0,0,0,0,1.0,0.148,4.1121,0,image,CLEAN
249467,6.8,0,17,0.1176,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0.07,0,0,0,0,0,1.0,0.0946,3.6157,0,document,CLEAN
148454,4.2946,0,15,0.0667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,1.0,0.0924,3.1101,0,document,CLEAN
14314,5.0153,0,10,0.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,1.0,0.1083,3.7571,0,document,CLEAN
1657,5.6857,0,43,0.1163,5,0,0,0,0,1,0,0,3,3,2,0,1,0,0.22,0,0,0,0,0,2.85,0.3773,3.3226,0,archive,SUSPICIOUS
52683,5.7293,0,33,0.0606,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0.08,0,0,0,0,0,1.0,0.1026,4.2608,0,document,CLEAN
43206,5.3236,0,11,0.1818,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,0,0,0,0,1.0,0.3197,4.193,0,document,CLEAN
5710,5.6378,0,35,0.0857,3,0,0,0,1,0,0,0,1,0,2,0,0,1,0.42,1,1,0,0,0,2.52,0.2836,5.0517,0,document,SUSPICIOUS
1712,5.8141,0,35,0.0286,1,0,0,1,0,0,0,1,4,1,0,0,0,0,0.52,0,1,0,0,0,1.68,0.3833,4.759,0,script,SUSPICIOUS
242742,3.5406,0,34,0.0882,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,1.0,0.2022,4.6694,0,document,CLEAN
190815,4.344,0,25,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,1.0,0.2779,2.7733,0,document,CLEAN
392189,4.4275,0,24,0.125,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0.06,0,0,0,0,0,1.0,0.2407,3.7516,0,document,CLEAN
3381,7.2522,0,36,0.1111,4,0,1,0,0,0,0,1,8,5,3,1,0,0,0.75,1,1,0,0,0,3.24,0.5116,7.3357,1,executable,MALICIOUS
19656,5.3161,0,29,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.03,0,0,0,0,0,1.0,0.2019,2.9607,0,image,CLEAN
11504,4.5129,0,12,0.1667,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0.13,0,0,0,0,0,1.0,0.2496,3.7067,0,document,CLEAN
3152,4.7915,0,44,0.0227,1,0,0,1,0,0,0,1,4,0,0,1,0,0,0.52,0,0,0,0,0,2.43,0.4011,4.2963,0,script,SUSPICIOUS
21134,3.7498,0,15,0.1333,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0.09,0,0,0,0,0,1.0,0.1016,2.141,0,image,CLEAN
6200,4.6696,0,21,0.1429,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0.01,0,0,0,0,0,1.0,0.3402,2.4356,0,image,CLEAN
2444204,4.5774,0,25,0.04,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.11,0,0,0,0,0,1.0,0.1568,4.9968,0,document,CLEAN
36471,4.5714,0,34,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.01,0,0,0,0,0,1.0,0.272,4.6662,0,document,CLEAN
512,4.3975,0,21,0.0476,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.08,0,0,0,0,0,1.0,0.2183,3.087,0,image,CLEAN
58568,5.1796,0,10,0.2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0.11,0,0,0,0,0,1.0,0.2743,3.0342,0,document,CLEAN
24986,4.8341,0,30,0.1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0.14,0,0,0,0,0,1.0,0.1156,3.0909,0,document,CLEAN
125855,2.4446,0,33,0.0909,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0.09,0,0,0,0,0,1.0,0.1985,3.9706,0,document,CLEAN
369,3.8606,0,23,0.087,2,0,0,1,0,0,0,1,3,3,0,1,0,0,0.43,0,1,0,0,0,1.98,0.1652,5.2905,0,script,SUSPICIOUS
41260,4.9291,0,19,0.0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0.0,0,0,0,0,0,1.0,0.3025,4.2713,0,image,CLEAN
40251,6.6734,0,45,0.1778,8,1,0,0,0,1,0,1,10,1,4,1,1,0,0.59,1,0,2,1,1,1.98,0.5857,5.4608,1,archive,MALICIOUS
41967,6.2663,0,31,0.1935,6,0,0,1,0,0,0,1,4,3,2,1,0,0,0.49,1,1,0,0,0,2.28,0.2185,4.0056,0,script,SUSPICIOUS
21316,4.8056,0,30,0.1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,0,0,0,0,0,1.0,0.1229,3.2003,0,document,CLEAN
34745,5.5372,0,23,0.087,2,0,0,0,1,0,0,0,3,3,1,0,0,1,0.4,0,0,0,0,0,2.33,0.4996,3.3053,0,document,SUSPICIOUS
54640,5.0997,0,19,0.2632,5,1,0,1,0,0,0,1,4,1,1,0,0,0,0.3,1,1,0,0,0,3.44,0.416,3.1562,0,script,SUSPICIOUS
67139,5.5534,0,25,0.04,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,1.66,0.2298,3.8791,0,archive,CLEAN
11515,5.6272,0,16,0.0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0.12,0,0,0,0,0,1.0,0.1414,3.2202,0,document,CLEAN
131519,4.8821,0,18,0.0556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,1.0,0.0879,2.0785,0,document,CLEAN
409490,5.106,0,35,0.0857,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0.1,0,0,0,0,0,1.0,0.0944,3.231,0,media,CLEAN
58125,6.0209,0,23,0.1304,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0.01,0,0,0,0,0,1.0,0.1828,4.0312,0,document,CLEAN
75605,4.002,0,35,0.0571,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0.11,0,0,0,0,0,1.0,0.2306,3.1388,0,document,CLEAN
3045,6.6123,1,17,0.1176,2,0,0,0,1,0,0,0,4,3,0,0,0,1,0.3,1,1,0,0,0,3.19,0.5115,5.3363,0,document,SUSPICIOUS
243896,3.9983,0,11,0.1818,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,1.0,0.1191,3.8329,0,document,CLEAN
85065,4.6904,0,33,0.0303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,1.0,0.2224,3.3227,0,media,CLEAN
12815,5.9739,0,45,0.0444,2,0,0,1,0,0,0,1,4,1,0,0,0,0,0.45,0,1,0,0,0,2.92,0.2131,4.1389,0,script,SUSPICIOUS
630652,5.0149,0,23,0.0435,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.06,0,0,0,0,0,1.0,0.2751,2.3847,0,document,CLEAN
1714839,3.686,0,34,0.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.11,0,0,0,0,0,1.0,0.2935,3.6691,0,document,CLEAN
91651,6.7432,0,21,0.1429,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0.07,0,0,0,0,0,1.0,0.0698,2.1346,0,document,CLEAN
58380,3.3931,0,32,0.0625,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0.01,0,0,0,0,0,1.0,0.3011,3.0466,0,document,CLEAN
818,5.8428,0,10,0.6,6,0,0,1,0,0,0,1,4,1,0,0,1,0,0.25,0,0,0,0,0,1.67,0.1697,4.838,0,script,SUSPICIOUS
145213,7.3926,0,41,0.1463,6,0,1,0,0,0,0,1,14,2,4,1,0,1,0.74,1,1,0,0,0,4.06,0.571,5.6289,1,executable,MALICIOUS
21225,6.5659,0,12,0.25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,1.0,0.3195,3.3486,0,media,CLEAN
1167165,4.9278,0,20,0.15,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0.1,0,0,0,0,0,1.0,0.2802,3.2098,0,document,CLEAN
666810,4.4099,0,31,0.0968,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,1.0,0.3413,2.6624,0,media,CLEAN
24210,4.3606,0,18,0.0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0.1,0,0,0,0,0,1.0,0.0862,3.7378,0,media,CLEAN
73107,4.7133,0,25,0.04,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.02,0,0,0,0,0,1.0,0.1239,3.757,0,media,CLEAN
2801,6.6241,0,18,0.1667,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0.01,0,0,0,0,0,1.0,0.2356,3.3819,0,image,CLEAN
135112,5.9353,0,10,0.3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0.12,0,0,0,0,0,1.0,0.2665,3.9308,0,document,CLEAN
59395,5.7457,0,18,0.0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0.0,0,0,0,0,0,1.0,0.2892,2.9288,0,media,CLEAN
3730289,4.8395,0,11,0.0909,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,1.0,0.1288,4.5867,0,document,CLEAN
1035141,4.158,0,25,0.04,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.04,0,0,0,0,0,1.0,0.1101,4.7547,0,media,CLEAN
89773,5.3881,0,13,0.0769,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,1.0,0.2372,4.9342,0,document,CLEAN
888497,4.41,0,9,0.3333,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0.13,0,0,0,0,0,1.0,0.314,3.4272,0,media,CLEAN
1535138,4.3995,0,22,0.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.05,0,0,0,0,0,1.0,0.2937,2.0133,0,document,CLEAN
1654,6.0394,0,21,0.0952,2,0,0,0,1,0,0,0,2,1,0,0,0,1,0.23,0,1,0,0,0,1.28,0.4988,3.2122,0,document,SUSPICIOUS
207661,4.5901,0,13,0.0769,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.07,0,0,0,0,0,1.0,0.0605,2.3372,0,document,CLEAN
557700,4.5867,0,31,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,1.0,0.1296,3.6626,0,document,CLEAN
375456,6.2739,0,29,0.069,2,0,1,0,0,0,0,1,9,3,3,1,0,1,0.58,0,1,0,0,0,4.56,0.6023,7.2094,1,executable,MALICIOUS
1252237,5.5068,0,29,0.1034,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0.08,0,0,0,0,0,1.84,0.2847,3.0684,0,archive,CLEAN
55189,4.4695,0,21,0.0476,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0.04,0,0,0,0,0,1.26,0.265,4.4682,0,archive,CLEAN
899049,3.7109,0,26,0.1154,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0.13,0,0,0,0,0,1.0,0.2625,2.0475,0,media,CLEAN
6507,5.3693,0,29,0.0345,1,0,0,0,1,0,0,0,4,0,1,0,0,1,0.42,1,0,0,0,0,2.14,0.4939,4.1896,0,document,SUSPICIOUS
253625,6.7534,0,35,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0,0,0,0,0,0,1.0,0.0632,2.0124,0,document,CLEAN
1555,5.3792,0,30,0.1,3,0,0,1,0,0,0,1,2,3,0,1,0,0,0.34,1,0,0,0,0,2.57,0.2421,5.0888,0,script,SUSPICIOUS
71974,5.4808,0,40,0.075,3,0,0,1,0,0,0,1,2,0,2,1,1,0,0.54,1,0,0,0,0,2.95,0.2984,5.1678,0,script,SUSPICIOUS
18690,3.3622,0,10,0.1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.07,0,0,0,0,0,1.0,0.3473,3.7508,0,document,CLEAN
87272,4.8259,0,13,0.2308,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,1.0,0.2703,4.4326,0,image,CLEAN
195925,6.0084,0,30,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,1.44,0.0942,2.2325,0,archive,CLEAN
1345768,5.0298,0,19,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.04,0,0,0,0,0,1.0,0.2053,3.0077,0,document,CLEAN
1643070,6.8,0,10,0.3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,1.0,0.1595,2.5883,0,document,CLEAN
1219118,2.9306,0,9,0.3333,3,0,0,0,0,1,0,0,1,1,0,0,0,0,0.11,0,0,0,0,0,1.72,0.2672,4.2812,0,archive,CLEAN
137665,4.5769,0,16,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,1.0,0.0698,3.2729,0,document,CLEAN
48975,6.0202,0,19,0.1579,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,1.0,0.2475,3.5635,0,document,CLEAN
244021,6.4167,0,32,0.0625,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0.04,0,0,0,0,0,1.0,0.2619,3.36,0,document,CLEAN
254467,7.3718,1,48,0.125,6,1,1,0,0,0,1,1,8,7,5,0,1,0,0.79,0,0,0,0,0,2.04,0.8233,6.5171,1,executable,MALICIOUS
64212,6.3013,1,25,0.24,6,0,0,1,0,0,0,1,7,4,2,1,0,0,0.94,1,1,0,0,0,4.4,0.3563,5.3299,0,script,MALICIOUS
43484,5.0205,0,23,0.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.11,0,0,0,0,0,1.0,0.0584,2.5298,0,media,CLEAN
